candidate_id,candidate_path,query,variant,operator_query,seo_frequency,returned_phrase,frequency_status,match_method,seo_region_id,seo_region,seo_period,seo_devices,observed_at,source_url
"picture-setup","/nastroyka-izobrazheniya-televizora/","как правильно настроить изображение телевизора","инструкция","""[как правильно настроить изображение телевизора]""","527","как правильно настроить изображение телевизора","measured","normalized_exact","225","Россия","последний месяц на дату сбора в Top queries","все устройства","2026-08-01T09:59:58.169Z","https://wordstat.yandex.ru/"
"screen-cleaning","/chem-protirat-ekran-televizora/","чем протирать экран телевизора","основной","""[чем протирать экран телевизора]""","2694","чем протереть экран телевизора","measured","single_operator_result","225","Россия","последний месяц на дату сбора в Top queries","все устройства","2026-08-01T09:59:58.169Z","https://wordstat.yandex.ru/"
"screen-cleaning","/chem-protirat-ekran-televizora/","как почистить экран телевизора","чистка","""[как почистить экран телевизора]""","248","как почистить экран телевизора","measured","normalized_exact","225","Россия","последний месяц на дату сбора в Top queries","все устройства","2026-08-01T09:59:58.169Z","https://wordstat.yandex.ru/"
"screen-cleaning","/chem-protirat-ekran-televizora/","как почистить экран телевизора без разводов","без разводов","""[как почистить экран телевизора без разводов]""","58","как почистить экран телевизора без разводов","measured","normalized_exact","225","Россия","последний месяц на дату сбора в Top queries","все устройства","2026-08-01T09:59:58.169Z","https://wordstat.yandex.ru/"
"tv-energy","/skolko-elektroenergii-potreblyaet-televizor/","сколько потребляет телевизор ватт","мощность","""[сколько потребляет телевизор ватт]""","","","no_data","no_result","225","Россия","последний месяц на дату сбора в Top queries","все устройства","2026-08-01T09:59:58.169Z","https://wordstat.yandex.ru/"
"tv-energy","/skolko-elektroenergii-potreblyaet-televizor/","сколько потребляет телевизор электроэнергии","расход","""[сколько потребляет телевизор электроэнергии]""","","","no_data","no_result","225","Россия","последний месяц на дату сбора в Top queries","все устройства","2026-08-01T09:59:58.169Z","https://wordstat.yandex.ru/"
"tv-energy","/skolko-elektroenergii-potreblyaet-televizor/","сколько потребляет телевизор электроэнергии в месяц","за месяц","""[сколько потребляет телевизор электроэнергии в месяц]""","","","no_data","no_result","225","Россия","последний месяц на дату сбора в Top queries","все устройства","2026-08-01T09:59:58.169Z","https://wordstat.yandex.ru/"
"tv-purchase-test","/proverka-televizora-pered-pokupkoy/","проверка телевизора на битые пиксели","дефекты экрана","""[проверка телевизора на битые пиксели]""","795","проверка телевизора на битые пиксели","measured","normalized_exact","225","Россия","последний месяц на дату сбора в Top queries","все устройства","2026-08-01T09:59:58.169Z","https://wordstat.yandex.ru/"
"tv-purchase-test","/proverka-televizora-pered-pokupkoy/","проверка телевизора при покупке","приёмка","""[проверка телевизора при покупке]""","150","проверка телевизора при покупке","measured","normalized_exact","225","Россия","последний месяц на дату сбора в Top queries","все устройства","2026-08-01T09:59:58.169Z","https://wordstat.yandex.ru/"
"tv-purchase-test","/proverka-televizora-pered-pokupkoy/","тест телевизора онлайн","онлайн тест","""[тест телевизора онлайн]""","16","тест телевизора онлайн","measured","normalized_exact","225","Россия","последний месяц на дату сбора в Top queries","все устройства","2026-08-01T09:59:58.169Z","https://wordstat.yandex.ru/"
"tv-wifi","/televizor-ne-podklyuchaetsya-k-wifi/","телевизор не подключается к интернету","интернет","""[телевизор не подключается к интернету]""","4727","телевизор не подключается к интернету","measured","normalized_exact","225","Россия","последний месяц на дату сбора в Top queries","все устройства","2026-08-01T09:59:58.169Z","https://wordstat.yandex.ru/"
"tv-wifi","/televizor-ne-podklyuchaetsya-k-wifi/","телевизор не видит вай фай","сеть не видна","""[телевизор не видит вай фай]""","3463","телевизор не видит вай фай","measured","normalized_exact","225","Россия","последний месяц на дату сбора в Top queries","все устройства","2026-08-01T09:59:58.169Z","https://wordstat.yandex.ru/"
"tv-wifi","/televizor-ne-podklyuchaetsya-k-wifi/","телевизор не подключается к вай фай что делать","основной","""[телевизор не подключается к вай фай что делать]""","","","no_data","no_result","225","Россия","последний месяц на дату сбора в Top queries","все устройства","2026-08-01T09:59:58.169Z","https://wordstat.yandex.ru/"
